node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
IND506002AAA,0.0068519491513055,3,3,0.0,38.0,1.9447167755991288,Warangal_HunterRd_I (Telangana),0.2603740677496096,5.596932644371836e-08,-1.1662972281732003e-08,6.070213613199088e-08,2.2062014524490918e-08,3.4140042879033485e-09,-6.401055986437751e-09,3.047633205813544e-08,-4.634453258607373e-08,4.965096060032766e-09,9.17117277704011e-09,1.970355865780652e-08,-6.682406388102431e-08,1.6121340122594845e-07,-2.583968495034585e-07,2.2504363153732302e-07,-1.2834646777543093e-07
IND506132AAA,0.0012150269276238,1,1,0.0,38.0,1.7894736842105263,Khanpur_Nrsampt_D (Telangana),0.0461710232497044,5.596932644408525e-08,-1.166297228180717e-08,6.07021361319006e-08,2.2062014523952092e-08,3.414004288126013e-09,-6.4010559871864506e-09,3.047633205858929e-08,-4.634453258737189e-08,4.965096059829148e-09,9.171172776931798e-09,1.9703558657510834e-08,-6.682406388035106e-08,1.6121340122654627e-07,-2.583968495031725e-07,2.2504363153770943e-07,-1.2834646777510352e-07
IND122001AAJ,0.0012128376899163,1,1,0.0,0.0,0.0,Mahbubabad_Yellanda_D (Telangana),0.0,5.596932644442776e-08,-1.1662972281744285e-08,6.0702136131256e-08,2.2062014524085083e-08,3.414004287598434e-09,-6.401055986510633e-09,3.047633205825175e-08,-4.634453258694167e-08,4.965096059588655e-09,9.17117277705679e-09,1.9703558657454642e-08,-6.682406388047268e-08,1.612134012256801e-07,-2.583968495030575e-07,2.2504363153736257e-07,-1.283464677767422e-07
IND140001AAA,0.0004053738488258,1,1,0.0,38.0,1.707142857142857,RoopNagar_ChotiHvl_DC (Punjab),0.0154042062553818,5.596932644443311e-08,-1.1662972281453682e-08,6.070213613264768e-08,2.2062014524082046e-08,3.414004294667486e-09,-6.40105598747685e-09,3.047633205809027e-08,-4.6344532582559237e-08,4.965096059623738e-09,9.171172776350225e-09,1.9703558660676137e-08,-6.682406387891917e-08,1.612134012273912e-07,-2.5839684950573313e-07,2.2504363153653155e-07,-1.283464677756211e-07
IND140118AAA,0.0004031846111184,1,1,0.0,85.0,1.5416666666666667,AnandprShb_PnjPiara_D (Punjab),0.0342706919450647,5.59693264443093e-08,-1.166297228165604e-08,6.070213613220768e-08,2.206201452446303e-08,3.4140042939410266e-09,-6.401055988108293e-09,3.047633205810751e-08,-4.6344532583130805e-08,4.965096059546495e-09,9.17117277641196e-09,1.9703558660167428e-08,-6.682406387969493e-08,1.6121340122730603e-07,-2.583968495058739e-07,2.2504363153769778e-07,-1.283464677761314e-07
IND683572AAA,0.0,0,1,0.0,22.0,1.5104166666666663,Angamaly_CivilStn_D (Kerala),0.0,5.596932644478139e-08,-1.1662972281913899e-08,6.07021361350579e-08,2.2062014522700793e-08,3.414004296067508e-09,-6.401055988831254e-09,3.047633205751706e-08,-4.634453258467478e-08,4.965096059555213e-09,9.171172774372392e-09,1.9703558661068154e-08,-6.682406388141365e-08,1.6121340122934044e-07,-2.583968495034015e-07,2.250436315389693e-07,-1.2834646777895532e-07
IND680307AAA,0.0004042792299721,1,2,0.1666666666666666,25.0,1.6294261294261294,Chalakudy_SurbhiTh_D (Kerala),0.010106980749303,5.596932644471372e-08,-1.1662972282453977e-08,6.07021361354596e-08,2.2062014522891094e-08,3.414004297523881e-09,-6.401055989784478e-09,3.0476332058589005e-08,-4.634453258355292e-08,4.965096059539751e-09,9.171172774871974e-09,1.970355866074605e-08,-6.682406388281992e-08,1.6121340122900878e-07,-2.5839684950413325e-07,2.2504363153831048e-07,-1.2834646777803044e-07
IND680712AAA,0.0,1,1,0.5,36.0,1.4852941176470589,Irinjlkuda_Greens_D (Kerala),0.0,5.5969326444342414e-08,-1.1662972283201971e-08,6.070213613608664e-08,2.2062014522670753e-08,3.4140042981512076e-09,-6.401055991035442e-09,3.0476332058357726e-08,-4.6344532584091956e-08,4.96509605992503e-09,9.171172774435285e-09,1.970355866070161e-08,-6.682406388293111e-08,1.6121340122867923e-07,-2.5839684950195907e-07,2.2504363153922684e-07,-1.2834646777811605e-07
IND151302AAA,0.0008103828247004,1,1,0.0,0.0,0.0,TalwandiSabo_Wardno3_D (Punjab),0.0,5.59693264446501e-08,-1.1662972282161178e-08,6.070213613111534e-08,2.2062014524446088e-08,3.4140042972543515e-09,-6.401055990010787e-09,3.047633205847242e-08,-4.634453258196049e-08,4.9650960591414585e-09,9.171172775629686e-09,1.9703558661796652e-08,-6.682406387787072e-08,1.6121340122757028e-07,-2.5839684950677477e-07,2.250436315382883e-07,-1.2834646777593414e-07
IND151506AAA,0.0008060043492855,1,1,0.0,0.0,0.0,Jhunir_BhaRDDPP_D (Punjab),0.0,5.59693264444757e-08,-1.1662972281552027e-08,6.070213613102307e-08,2.2062014524311115e-08,3.4140042960330603e-09,-6.401055988306399e-09,3.047633205796444e-08,-4.634453258217251e-08,4.965096059027411e-09,9.17117277560426e-09,1.9703558661684546e-08,-6.682406387865657e-08,1.6121340122845948e-07,-2.58396849507204e-07,2.2504363153687976e-07,-1.283464677766584e-07
IND246001AAA,0.0,0,1,0.0,12.0,1.2886424731182795,Pauri_Khndyusn_D (Uttarakhand),0.0,5.5969326444209907e-08,-1.1662972280784976e-08,6.070213613110864e-08,2.2062014524828768e-08,3.4140042902171782e-09,-6.401055985908047e-09,3.047633205566947e-08,-4.634453258166287e-08,4.9650960589488734e-09,9.171172774905322e-09,1.9703558662516425e-08,-6.682406387934934e-08,1.6121340122830955e-07,-2.5839684950566976e-07,2.2504363153726521e-07,-1.283464677760245e-07
IND804452AAA,0.0,0,1,0.0,6.0,2.962121212121212,Masaurhi_Blockrd_D (Bihar),0.0,7.185253314651933e-07,-2.923772086038116e-07,3.9985373813331365e-07,2.8719442464406514e-07,-1.070946752207518e-08,1.04309451794932e-08,7.015694750667138e-08,1.8261875141759637e-07,-1.1281883908373637e-06,-2.399322425676025e-07,-4.901167297063078e-07,-6.129269243318596e-07,1.5363867551091215e-06,4.9656379864602395e-06,9.206874028738247e-07,-2.2147832075156386e-06
IND804420AAA,1.4594918049535152e-06,1,1,0.0,33.0,2.625,Jehanabad_Madarpur_D (Bihar),4.8163229563466e-05,7.185253314705236e-07,-2.923772086032641e-07,3.998537381265913e-07,2.871944246438081e-07,-1.070946752257583e-08,1.0430945179269636e-08,7.015694750692539e-08,1.826187514172806e-07,-1.1281883908415618e-06,-2.399322425706912e-07,-4.901167297072543e-07,-6.129269243317252e-07,1.5363867551131053e-06,4.965637986465853e-06,9.206874028760219e-07,-2.2147832075262024e-06
IND803116AAA,1.4594918049535152e-06,1,1,0.0,26.0,2.414285714285714,Rajgir_PnditNGR_D (Bihar),3.79467869287914e-05,7.185253314583302e-07,-2.923772086053071e-07,3.99853738127388e-07,2.8719442464290846e-07,-1.0709467524346055e-08,1.0430945181988501e-08,7.015694750697721e-08,1.8261875141630682e-07,-1.1281883908384926e-06,-2.3993224256699743e-07,-4.901167297083171e-07,-6.129269243352911e-07,1.5363867551161116e-06,4.965637986457304e-06,9.206874028720845e-07,-2.2147832075246388e-06
IND843329AAB,0.0,1,1,0.5,13.0,2.776315789473684,Sheohar_Ward9DPP_D (Bihar),0.0,5.5969326442998544e-08,-1.1662972282776289e-08,6.070213613330493e-08,2.206201452442313e-08,3.414004309861857e-09,-6.4010559883203076e-09,3.047633206343278e-08,-4.634453258157857e-08,4.965096057504234e-09,9.171172779922095e-09,1.9703558657717706e-08,-6.682406388130617e-08,1.6121340122595583e-07,-2.5839684950697414e-07,2.250436315379228e-07,-1.2834646777496077e-07
IND135001AAA,0.0008085584599442,2,1,0.1666666666666666,36.0,2.1589473684210527,YamunaNagar_DC (Haryana),0.0291081045579929,5.596932644417155e-08,-1.1662972281649087e-08,6.070213613313934e-08,2.2062014524546458e-08,3.414004290491726e-09,-6.401055987093169e-09,3.047633205698429e-08,-4.634453258476139e-08,4.96509605999779e-09,9.17117277649512e-09,1.9703558660486246e-08,-6.682406387970365e-08,1.612134012267179e-07,-2.5839684950557585e-07,2.2504363153833065e-07,-1.2834646777544432e-07
IND173025AAA,0.0008063692222368,1,1,0.5,44.0,2.163440860215053,PaontSahib_Gurudwar_D (Himachal Pradesh),0.0354802457784199,5.59693264442337e-08,-1.166297228163809e-08,6.070213613262122e-08,2.2062014524426067e-08,3.414004293026487e-09,-6.401055987237088e-09,3.0476332058248663e-08,-4.634453258284406e-08,4.965096060010511e-09,9.171172776754389e-09,1.9703558660296832e-08,-6.682406387993073e-08,1.6121340122784604e-07,-2.583968495048153e-07,2.2504363153683468e-07,-1.2834646777596784e-07
IND731237AAB,0.0016193061575959,2,1,0.0,45.0,3.35,Morgram_Kntgorya_D (West Bengal),0.0728687770918166,5.5969326443902314e-08,-1.1662972281295485e-08,6.070213613458688e-08,2.206201452501554e-08,3.4140042917640043e-09,-6.401055986553163e-09,3.0476332055173835e-08,-4.634453258871275e-08,4.9650960600240105e-09,9.171172776908734e-09,1.970355865738311e-08,-6.68240638836935e-08,1.612134012248782e-07,-2.5839684950459996e-07,2.2504363153981545e-07,-1.283464677778699e-07
IND731224AAA,0.0016171169198884,1,1,0.0,33.0,2.113636363636364,Rampurhat_SrifoDPP_D (West Bengal),0.0533648583563203,5.596932644487093e-08,-1.1662972280923494e-08,6.070213613461917e-08,2.206201452509387e-08,3.4140042911441412e-09,-6.401055985375966e-09,3.047633205521262e-08,-4.6344532588574514e-08,4.965096060026342e-09,9.171172776467365e-09,1.970355865746203e-08,-6.682406388384775e-08,1.6121340122515864e-07,-2.583968495043682e-07,2.2504363153911794e-07,-1.2834646777783854e-07
IND506143AAA,0.0036045798852839,1,1,0.0,25.0,2.078125,Ghanpur_Palakrty_D (Telangana),0.0901144971320985,5.596932644334464e-08,-1.1662972281900432e-08,6.070213613327399e-08,2.206201452432798e-08,3.414004287033041e-09,-6.401055985505987e-09,3.0476332057556055e-08,-4.6344532587444215e-08,4.965096059997586e-09,9.171172777294991e-09,1.9703558657434386e-08,-6.682406388118257e-08,1.61213401226058e-07,-2.583968495028748e-07,2.2504363153755448e-07,-1.2834646777627595e-07
IND506167AAB,0.0036023906475765,1,1,0.0,76.0,1.775,Jangaon_Hanmkond_D (Telangana),0.273781689215815,5.596932644382163e-08,-1.1662972281534244e-08,6.070213613277417e-08,2.2062014524343875e-08,3.4140042910794975e-09,-6.401055986420136e-09,3.047633205876752e-08,-4.634453258514553e-08,4.965096060270514e-09,9.17117277819749e-09,1.9703558656868138e-08,-6.682406388198569e-08,1.6121340122639634e-07,-2.58396849502313e-07,2.2504363153649473e-07,-1.283464677765572e-07
IND533201AAA,0.000403367047594,3,2,0.375,20.0,4.229134491634492,Amalapuram_Vijdurg_D (Andhra Pradesh),0.0080673409518805,5.5969326443713724e-08,-1.1662972282216682e-08,6.070213613325079e-08,2.2062014524215744e-08,3.41400428926111e-09,-6.401055986082824e-09,3.0476332057675996e-08,-4.6344532584900634e-08,4.965096060223068e-09,9.171172777358045e-09,1.9703558657504296e-08,-6.682406388210564e-08,1.6121340122641064e-07,-2.5839684950378644e-07,2.2504363153724912e-07,-1.283464677763977e-07
IND533262AAA,0.0008056394763343,2,2,0.5,24.0,1.870564892623716,Draksharamam_Anaipeta_D (Andhra Pradesh),0.0193353474320241,5.5969326444162254e-08,-1.1662972282083611e-08,6.070213613271265e-08,2.2062014524057832e-08,3.4140042879994028e-09,-6.401055986284721e-09,3.04763320570888e-08,-4.634453258551813e-08,4.9650960596599e-09,9.171172776806091e-09,1.9703558657749595e-08,-6.682406388190382e-08,1.6121340122649312e-07,-2.5839684950355467e-07,2.2504363153850225e-07,-1.2834646777624085e-07
IND503111AAC,0.004031846111184,3,3,0.3076923076923077,142.0,1.52996632996633,Kamareddy_Devenply_I (Telangana),0.5725221477881401,5.5969326443810617e-08,-1.1662972281182244e-08,6.07021361329157e-08,2.2062014524668457e-08,3.414004290039776e-09,-6.4010559874384826e-09,3.047633205897006e-08,-4.634453258611986e-08,4.965096060759147e-09,9.171172777406879e-09,1.970355865734302e-08,-6.682406388138483e-08,1.6121340122539076e-07,-2.583968495034267e-07,2.2504363153701494e-07,-1.2834646777484033e-07
IND503185AAA,0.0016193061575959,1,1,0.0,38.0,1.606060606060606,Bodhan_SuryaDPP_D (Telangana),0.0615336339886451,5.5969326444139265e-08,-1.1662972281188298e-08,6.070213613272592e-08,2.2062014524527562e-08,3.414004292005338e-09,-6.401055986335746e-09,3.047633205973105e-08,-4.6344532584477415e-08,4.965096061189444e-09,9.171172778018724e-09,1.9703558656399018e-08,-6.682406388197331e-08,1.612134012257603e-07,-2.5839684950441e-07,2.250436315351954e-07,-1.283464677755095e-07
IND503187AAA,0.0016171169198884,1,1,0.0,40.0,1.5951086956521738,Banswada_Menagrdn_D (Telangana),0.0646846767955398,5.596932644363758e-08,-1.166297228144554e-08,6.07021361329375e-08,2.206201452439107e-08,3.4140042896642783e-09,-6.4010559875073784e-09,3.047633205880202e-08,-4.634453258694263e-08,4.965096061130445e-09,9.171172777946444e-09,1.9703558656769158e-08,-6.682406388077124e-08,1.6121340122505478e-07,-2.5839684950366426e-07,2.2504363153691658e-07,-1.2834646777461412e-07
IND503122AAA,0.001614927682181,1,1,0.0,38.0,1.5788177339901477,Yellareddy_JKRoad_D (Telangana),0.0613672519228804,5.596932644447822e-08,-1.166297228153827e-08,6.070213613300342e-08,2.2062014524384294e-08,3.414004292389122e-09,-6.401055986727928e-09,3.047633205998584e-08,-4.6344532585341766e-08,4.965096061034238e-09,9.171172778375719e-09,1.9703558657023625e-08,-6.682406387955755e-08,1.612134012261177e-07,-2.583968495035452e-07,2.2504363153525227e-07,-1.2834646777548275e-07
IND502110AAA,0.0016127384444736,1,1,0.0,38.0,1.2857142857142858,Medak_Dwaraka_D (Telangana),0.061284060889998,5.596932644407638e-08,-1.1662972281673877e-08,6.070213613281245e-08,2.206201452433596e-08,3.4140042907679238e-09,-6.401055987655184e-09,3.047633205920777e-08,-4.6344532587022875e-08,4.96509606078461e-09,9.171172777278519e-09,1.9703558657027195e-08,-6.682406388136844e-08,1.612134012249664e-07,-2.5839684950422213e-07,2.2504363153673812e-07,-1.2834646777421075e-07
IND603001AAA,0.0004053738488258,1,1,0.5,0.0,0.0,Chennai_Chnglptu_DC (Tamil Nadu),0.0,5.596932644417953e-08,-1.1662972281858337e-08,6.070213613401313e-08,2.206201452446574e-08,3.4140042922997725e-09,-6.401055987729258e-09,3.047633205762643e-08,-4.634453258383897e-08,4.96509606045887e-09,9.171172776678983e-09,1.9703558659083153e-08,-6.682406388115593e-08,1.6121340122623488e-07,-2.583968495053768e-07,2.2504363153705592e-07,-1.283464677766819e-07
IND603301AAA,0.0004031846111184,1,1,0.5,112.0,1.6666666666666667,Malemruvathur_Achipkam_D (Tamil Nadu),0.0451566764452617,5.596932644390417e-08,-1.1662972282037625e-08,6.070213613477949e-08,2.2062014524418036e-08,3.4140042967433115e-09,-6.401055988765289e-09,3.0476332058919494e-08,-4.634453258188503e-08,4.965096059819499e-09,9.171172777202398e-09,1.9703558658329482e-08,-6.682406388085018e-08,1.6121340122655463e-07,-2.583968495038059e-07,2.250436315367385e-07,-1.2834646777645957e-07
IND802213AAB,0.000808193586993,1,1,0.0,5.0,3.5,Dinara_Wardno7_D (Bihar),0.004040967934965,5.5969326443533624e-08,-1.166297228150827e-08,6.07021361332461e-08,2.2062014525225616e-08,3.4140042896408103e-09,-6.401055986215892e-09,3.047633205675006e-08,-4.634453258710846e-08,4.965096061123023e-09,9.171172777413964e-09,1.970355865867963e-08,-6.682406387991207e-08,1.6121340122492994e-07,-2.5839684950555774e-07,2.2504363153474937e-07,-1.2834646777709937e-07
IND802212AAA,0.0008060043492855,1,1,0.0,14.0,1.7727272727272727,Bikramgang_Dehrird_D (Bihar),0.0112840608899981,5.5969326443953533e-08,-1.166297228191404e-08,6.070213613364293e-08,2.2062014525089618e-08,3.4140042915212413e-09,-6.401055987934478e-09,3.047633205725545e-08,-4.6344532586627046e-08,4.965096061536862e-09,9.171172777404599e-09,1.9703558658352408e-08,-6.682406387983842e-08,1.6121340122513977e-07,-2.5839684950631595e-07,2.250436315364794e-07,-1.283464677766726e-07
IND560064AAD,0.0,0,1,0.0,82.0,2.1117424242424243,Bengaluru_Bagaluru_D (Karnataka),0.0,5.596932644399401e-08,-1.1662972281475874e-08,6.070213613408234e-08,2.206201452461798e-08,3.4140042902418125e-09,-6.401055986210087e-09,3.047633205749055e-08,-4.6344532584541684e-08,4.965096059616189e-09,9.171172776704899e-09,1.970355865818157e-08,-6.68240638835482e-08,1.6121340122625717e-07,-2.583968495030568e-07,2.250436315375978e-07,-1.283464677768218e-07
IND562108AAA,0.0,1,1,0.5,14.0,1.85,Gauribidanur_Gurukrpa_D (Karnataka),0.0,5.5969326444556846e-08,-1.1662972283491835e-08,6.070213613349401e-08,2.2062014524022224e-08,3.4140042926497427e-09,-6.4010559881423884e-09,3.0476332058150116e-08,-4.6344532584480936e-08,4.96509605914862e-09,9.171172777567038e-09,1.970355865712634e-08,-6.68240638835474e-08,1.6121340122680684e-07,-2.583968495018462e-07,2.250436315364788e-07,-1.2834646777633617e-07
IND143001AAA,0.0,3,1,1.0,76.0,2.072916666666667,Amritsar_DPC (Punjab),0.0,5.596932644401897e-08,-1.166297228129493e-08,6.070213613234432e-08,2.2062014524305566e-08,3.414004291656222e-09,-6.4010559870615355e-09,3.047633205737533e-08,-4.634453258390005e-08,4.965096059426489e-09,9.171172776151308e-09,1.97035586606313e-08,-6.682406387882415e-08,1.6121340122742258e-07,-2.5839684950610874e-07,2.2504363153695615e-07,-1.2834646777623614e-07
IND110078AAA,0.0,1,1,0.0,28.0,2.500452488687783,Janakpuri (Delhi),0.0,5.596932644350857e-08,-1.1662972282062121e-08,6.070213613304315e-08,2.206201452470293e-08,3.4140042945348025e-09,-6.401055987952556e-09,3.047633205847903e-08,-4.6344532584299486e-08,4.965096060226076e-09,9.171172776977463e-09,1.970355865830276e-08,-6.682406388101793e-08,1.6121340122613482e-07,-2.5839684950465004e-07,2.2504363153803633e-07,-1.283464677756959e-07
IND144401AAB,0.0,1,1,0.0,34.0,1.91875,Phagwara_Lovely_D (Punjab),0.0,5.5969326444386745e-08,-1.1662972281153844e-08,6.07021361319685e-08,2.2062014524354284e-08,3.4140042891365366e-09,-6.401055986960493e-09,3.047633205681056e-08,-4.634453258503221e-08,4.965096059542766e-09,9.171172775835724e-09,1.9703558660387143e-08,-6.682406387911014e-08,1.6121340122659884e-07,-2.58396849505524e-07,2.2504363153740153e-07,-1.2834646777662543e-07
IND632006AAA,0.0032745523008888,4,5,0.1617647058823529,129.0,1.8947271632371832,Vellore_GndhiNgr_IP (Tamil Nadu),0.4224172468146592,5.596932644422459e-08,-1.16629722822492e-08,6.070213613373999e-08,2.2062014524358513e-08,3.414004293072728e-09,-6.401055987656573e-09,3.047633205811903e-08,-4.634453258417863e-08,4.965096059900902e-09,9.171172776801455e-09,1.970355865864823e-08,-6.682406388249558e-08,1.6121340122651604e-07,-2.583968495037704e-07,2.2504363153850215e-07,-1.2834646777620316e-07
IND632301AAA,0.0008103828247004,1,2,0.0,18.0,3.020361801940749,Arani_KrthiKyn_D (Tamil Nadu),0.0145868908446079,5.5969326444293604e-08,-1.1662972282111377e-08,6.070213613362123e-08,2.2062014524287726e-08,3.4140042925344457e-09,-6.40105598695622e-09,3.0476332057907256e-08,-4.634453258406991e-08,4.965096059238162e-09,9.171172776288617e-09,1.9703558658298615e-08,-6.682406388302976e-08,1.6121340122635492e-07,-2.583968495042778e-07,2.2504363153826238e-07,-1.2834646777611107e-07
IND606803AAA,0.0004053738488258,1,1,0.0,22.0,1.3298336627140974,Polur_StationRD_D (Tamil Nadu),0.0089182246741684,5.596932644519204e-08,-1.166297228227169e-08,6.070213613345327e-08,2.2062014524442677e-08,3.4140042919328166e-09,-6.401055987075798e-09,3.04763320573399e-08,-4.634453258449509e-08,4.9650960600674284e-09,9.171172776605266e-09,1.970355865907539e-08,-6.682406388247349e-08,1.6121340122685123e-07,-2.583968495027605e-07,2.2504363153876645e-07,-1.2834646777560073e-07
IND606801AAB,0.0004031846111184,1,1,0.0,39.0,2.1166666666666667,Chetpet_Blmrgnst_D (Tamil Nadu),0.0157241998336179,5.5969326444736754e-08,-1.1662972282519173e-08,6.070213613357478e-08,2.206201452425162e-08,3.414004295297107e-09,-6.401055988222501e-09,3.047633205871225e-08,-4.634453258328185e-08,4.96509605968612e-09,9.171172776897695e-09,1.9703558658774935e-08,-6.682406388260543e-08,1.6121340122669074e-07,-2.5839684950309066e-07,2.2504363153823337e-07,-1.2834646777565227e-07
IND507159AAA,0.0,2,2,1.0,11.0,2.111111111111111,Kusumnchi_SKRoad_D (Telangana),0.0,5.5969326444118917e-08,-1.1662972281966407e-08,6.070213613360309e-08,2.2062014524255532e-08,3.4140042928737585e-09,-6.4010559872220996e-09,3.0476332058425614e-08,-4.6344532584557903e-08,4.965096061263385e-09,9.171172777115442e-09,1.970355865897763e-08,-6.682406388026572e-08,1.612134012260514e-07,-2.5839684950526864e-07,2.2504363153656236e-07,-1.2834646777603274e-07
IND585104AAA,0.0064473050483821,5,5,0.0,309.0,1.6316991341991345,Gulbarga_Nehrugnj_I (Karnataka),1.9922172599500856,5.596932644400252e-08,-1.1662972281480678e-08,6.070213613313455e-08,2.20620145244758e-08,3.4140042899215645e-09,-6.401055986490188e-09,3.047633205743962e-08,-4.634453258562174e-08,4.965096061472101e-09,9.171172776948594e-09,1.9703558658515435e-08,-6.68240638800625e-08,1.612134012256941e-07,-2.583968495057967e-07,2.250436315363001e-07,-1.2834646777644186e-07
IND585211AAA,0.0004039143570208,2,2,0.0,60.0,1.6071428571428572,Chittapur_GlbrgaRD_D (Karnataka),0.0242348614212531,5.596932644452125e-08,-1.1662972281593856e-08,6.07021361323691e-08,2.206201452441002e-08,3.4140042911974365e-09,-6.401055987329588e-09,3.047633205751699e-08,-4.634453258596769e-08,4.965096061042089e-09,9.171172776441437e-09,1.9703558659123655e-08,-6.68240638788822e-08,1.612134012252621e-07,-2.583968495050858e-07,2.2504363153577187e-07,-1.2834646777594097e-07
IND142401AAA,0.0,2,1,0.5,12.0,1.7086397058823528,Khanna_DC (Punjab),0.0,5.596932644467626e-08,-1.1662972281246771e-08,6.070213613184252e-08,2.206201452444925e-08,3.414004291382836e-09,-6.401055987543172e-09,3.0476332057074034e-08,-4.634453258329427e-08,4.965096059543768e-09,9.17117277612745e-09,1.9703558661865064e-08,-6.682406387936218e-08,1.612134012272688e-07,-2.5839684950555923e-07,2.2504363153733155e-07,-1.283464677753265e-07
IND201001AAC,5.091518278193721e-05,2,2,0.5,4.0,1.5520833333333337,Ghaziabad_Central_L_8 (Uttar Pradesh),0.0002036607311277,5.596932644369371e-08,-1.1662972281791875e-08,6.070213613278495e-08,2.20620145248723e-08,3.414004293817684e-09,-6.401055987135499e-09,3.04763320583442e-08,-4.634453258467829e-08,4.9650960600835965e-09,9.171172776595166e-09,1.970355865880643e-08,-6.682406388050218e-08,1.6121340122602124e-07,-2.5839684950497345e-07,2.2504363153720658e-07,-1.283464677758461e-07
IND411036AAA,0.0,1,1,0.0,99.0,2.520475357975358,Pune_Mundhawa_L (Maharashtra),0.0,5.596932644348892e-08,-1.1662972281577508e-08,6.070213613312019e-08,2.20620145247823e-08,3.4140042897745923e-09,-6.401055985919512e-09,3.047633205741422e-08,-4.634453258545202e-08,4.965096060506669e-09,9.171172776877061e-09,1.970355865842207e-08,-6.682406388108688e-08,1.6121340122586465e-07,-2.5839684950405416e-07,2.2504363153615393e-07,-1.2834646777545176e-07
IND415003AAA,0.0011544194831006,1,2,0.1666666666666666,10.0,1.3571428571428572,Satara_DC (Maharashtra),0.0115441948310068,5.596932644402024e-08,-1.1662972282111714e-08,6.070213613371015e-08,2.206201452452931e-08,3.4140042934237116e-09,-6.401055987641742e-09,3.047633205887039e-08,-4.6344532584510344e-08,4.9650960605295924e-09,9.171172777868786e-09,1.9703558657633333e-08,-6.682406388220405e-08,1.6121340122591443e-07,-2.583968495039348e-07,2.2504363153802386e-07,-1.2834646777671228e-07
IND421802AAA,0.0004031846111184,1,1,0.0,28.0,1.3708333333333331,Khandala_Satara_D (Maharashtra),0.0112891691113154,5.596932644305898e-08,-1.166297228142624e-08,6.070213613396226e-08,2.2062014524478914e-08,3.414004292022461e-09,-6.401055985957095e-09,3.0476332058345986e-08,-4.634453258405525e-08,4.965096060189189e-09,9.171172778134541e-09,1.9703558657324398e-08,-6.682406388214058e-08,1.612134012263379e-07,-2.5839684950374345e-07,2.250436315371711e-07,-1.2834646777665523e-07
IND285205AAB,0.0016127384444736,1,1,0.0,15.0,1.8387096774193548,Konch_Central_D_2 (Uttar Pradesh),0.0241910766671045,5.596932644423731e-08,-1.1662972281411698e-08,6.07021361325201e-08,2.206201452558749e-08,3.4140042939791956e-09,-6.401055988332531e-09,3.0476332057787375e-08,-4.634453258661193e-08,4.9650960599706375e-09,9.171172776823657e-09,1.9703558659275406e-08,-6.682406387929968e-08,1.6121340122465521e-07,-2.5839684950600397e-07,2.2504363153534682e-07,-1.283464677760198e-07
IND210431AAA,0.0016105492067662,1,1,0.0,25.0,2.4285714285714284,Rath_Mughlpra_D (Uttar Pradesh),0.0402637301691551,5.5969326444281044e-08,-1.1662972281341023e-08,6.070213613211935e-08,2.206201452555559e-08,3.414004296722723e-09,-6.401055987969202e-09,3.047633205899053e-08,-4.6344532584559505e-08,4.965096059596544e-09,9.17117277715938e-09,1.9703558659044424e-08,-6.682406387922448e-08,1.6121340122547578e-07,-2.5839684950565807e-07,2.250436315356822e-07,-1.2834646777766071e-07
IND110093AAA,0.0,1,1,0.0,2.0,1.6111111111111112,Delhi_Shahdara (Delhi),0.0,5.596932644350032e-08,-1.1662972280778582e-08,6.070213613340586e-08,2.2062014524832358e-08,3.414004292871107e-09,-6.40105598566725e-09,3.0476332057783087e-08,-4.6344532584032306e-08,4.9650960604371575e-09,9.171172778055251e-09,1.9703558657742194e-08,-6.682406388136327e-08,1.6121340122744076e-07,-2.583968495043839e-07,2.2504363153752875e-07,-1.2834646777606157e-07
IND400016AAB,0.0,0,2,0.0,26.0,2.498931623931624,Mumbai_MhimWest_C (Maharashtra),0.0,5.596932644419658e-08,-1.1662972282429866e-08,6.070213613349066e-08,2.2062014524255002e-08,3.4140042933387626e-09,-6.4010559883585655e-09,3.047633205850347e-08,-4.6344532585142045e-08,4.965096060141129e-09,9.17117277761266e-09,1.970355865921056e-08,-6.682406387990842e-08,1.6121340122544473e-07,-2.583968495042008e-07,2.2504363153594773e-07,-1.2834646777586188e-07
IND123401AAB,0.0016134681903761,1,2,0.0,39.0,1.8854515050167224,Rewari_YuktiDPP_D (Haryana),0.0629252594246683,5.5969326443981664e-08,-1.1662972281868219e-08,6.07021361332874e-08,2.2062014524607805e-08,3.414004294984354e-09,-6.401055986984878e-09,3.047633205863817e-08,-4.6344532584041855e-08,4.9650960604174085e-09,9.171172777428652e-09,1.97035586587929e-08,-6.682406388112443e-08,1.6121340122677746e-07,-2.583968495049612e-07,2.2504363153716558e-07,-1.283464677756705e-07
